,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
36,0.4608,0.5011,0.5351,0.5645,0.5904,0.6135,0.6344,0.6534,0.6710,0.6872,0.7023,0.7164,0.7296,0.7421,0.7539,0.7651,0.7757,0.7859,0.7956,0.8049,0.8138,0.8223,0.8305,0.8385,0.8461,0.8535,0.8606,0.8676,0.8743,0.8808,0.8871,0.8932,0.8992,0.9050,0.9106,0.9162,0.9215,0.9268,0.9319,0.9369,0.9418,0.9466,0.9513,0.9558,0.9603,0.9647,0.9690,0.9732,0.9774,0.9815,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347,0.7347
37,0.4660,0.5063,0.5403,0.5697,0.5956,0.6187,0.6396,0.6587,0.6762,0.6924,0.7075,0.7216,0.7349,0.7473,0.7591,0.7703,0.7810,0.7911,0.8008,0.8101,0.8190,0.8276,0.8358,0.8437,0.8514,0.8587,0.8659,0.8728,0.8795,0.8860,0.8923,0.8985,0.9044,0.9102,0.9159,0.9214,0.9268,0.9320,0.9371,0.9421,0.9470,0.9518,0.9565,0.9611,0.9656,0.9700,0.9743,0.9785,0.9826,0.9867,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551,0.7551
38,0.4711,0.5115,0.5455,0.5748,0.6007,0.6239,0.6447,0.6638,0.6813,0.6975,0.7126,0.7267,0.7400,0.7525,0.7643,0.7755,0.7861,0.7963,0.8060,0.8152,0.8241,0.8327,0.8409,0.8488,0.8565,0.8639,0.8710,0.8779,0.8846,0.8911,0.8974,0.9036,0.9095,0.9154,0.9210,0.9265,0.9319,0.9371,0.9423,0.9473,0.9522,0.9569,0.9616,0.9662,0.9707,0.9751,0.9794,0.9836,0.9878,0.9918,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755,0.7755
39,0.4761,0.5165,0.5505,0.5798,0.6057,0.6289,0.6497,0.6688,0.6863,0.7025,0.7176,0.7317,0.7450,0.7575,0.7693,0.7805,0.7911,0.8013,0.8110,0.8202,0.8291,0.8377,0.8459,0.8538,0.8615,0.8689,0.8760,0.8829,0.8896,0.8961,0.9024,0.9086,0.9145,0.9204,0.9260,0.9315,0.9369,0.9421,0.9473,0.9523,0.9572,0.9619,0.9666,0.9712,0.9757,0.9801,0.9844,0.9886,0.9928,0.9968,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959,0.7959
40,0.4810,0.5214,0.5554,0.5847,0.6106,0.6337,0.6546,0.6737,0.6912,0.7074,0.7225,0.7366,0.7499,0.7624,0.7742,0.7854,0.7960,0.8061,0.8158,0.8251,0.8340,0.8426,0.8508,0.8587,0.8664,0.8738,0.8809,0.8878,0.8945,0.9010,0.9073,0.9135,0.9194,0.9252,0.9309,0.9364,0.9418,0.9470,0.9522,0.9572,0.9621,0.9668,0.9715,0.9761,0.9806,0.9850,0.9893,0.9935,0.9977,1.0017,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163,0.8163
41,0.4858,0.5261,0.5601,0.5895,0.6154,0.6385,0.6594,0.6785,0.6960,0.7122,0.7273,0.7414,0.7547,0.7671,0.7789,0.7901,0.8008,0.8109,0.8206,0.8299,0.8388,0.8474,0.8556,0.8635,0.8712,0.8785,0.8857,0.8926,0.8993,0.9058,0.9121,0.9183,0.9242,0.9300,0.9357,0.9412,0.9466,0.9518,0.9569,0.9619,0.9668,0.9716,0.9763,0.9809,0.9854,0.9898,0.9941,0.9983,1.0024,1.0065,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367,0.8367
42,0.4905,0.5308,0.5648,0.5942,0.6201,0.6432,0.6641,0.6832,0.7007,0.7169,0.7320,0.7461,0.7593,0.7718,0.7836,0.7948,0.8055,0.8156,0.8253,0.8346,0.8435,0.8520,0.8603,0.8682,0.8758,0.8832,0.8904,0.8973,0.9040,0.9105,0.9168,0.9229,0.9289,0.9347,0.9404,0.9459,0.9513,0.9565,0.9616,0.9666,0.9715,0.9763,0.9810,0.9856,0.9900,0.9944,0.9987,1.0030,1.0071,1.0112,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571,0.8571
43,0.4951,0.5354,0.5694,0.5988,0.6247,0.6478,0.6687,0.6877,0.7053,0.7215,0.7366,0.7507,0.7639,0.7764,0.7882,0.7994,0.8100,0.8202,0.8299,0.8392,0.8481,0.8566,0.8648,0.8728,0.8804,0.8878,0.8950,0.9019,0.9086,0.9151,0.9214,0.9275,0.9335,0.9393,0.9449,0.9505,0.9558,0.9611,0.9662,0.9712,0.9761,0.9809,0.9856,0.9901,0.9946,0.9990,1.0033,1.0076,1.0117,1.0158,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776,0.8776
44,0.4996,0.5399,0.5739,0.6033,0.6292,0.6523,0.6732,0.6922,0.7098,0.7260,0.7411,0.7552,0.7684,0.7809,0.7927,0.8039,0.8145,0.8247,0.8344,0.8437,0.8526,0.8611,0.8693,0.8773,0.8849,0.8923,0.8994,0.9064,0.9131,0.9196,0.9259,0.9320,0.9380,0.9438,0.9494,0.9549,0.9603,0.9656,0.9707,0.9757,0.9806,0.9854,0.9900,0.9946,0.9991,1.0035,1.0078,1.0120,1.0162,1.0203,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980,0.8980
45,0.5040,0.5443,0.5783,0.6077,0.6335,0.6567,0.6776,0.6966,0.7141,0.7304,0.7454,0.7596,0.7728,0.7853,0.7971,0.8083,0.8189,0.8291,0.8388,0.8481,0.8570,0.8655,0.8737,0.8817,0.8893,0.8967,0.9038,0.9107,0.9175,0.9240,0.9303,0.9364,0.9424,0.9482,0.9538,0.9593,0.9647,0.9700,0.9751,0.9801,0.9850,0.9898,0.9944,0.9990,1.0035,1.0079,1.0122,1.0164,1.0206,1.0246,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184,0.9184
46,0.5083,0.5486,0.5826,0.6120,0.6379,0.6610,0.6819,0.7009,0.7185,0.7347,0.7498,0.7639,0.7771,0.7896,0.8014,0.8126,0.8232,0.8334,0.8431,0.8524,0.8613,0.8698,0.8780,0.8860,0.8936,0.9010,0.9081,0.9151,0.9218,0.9283,0.9346,0.9407,0.9467,0.9525,0.9581,0.9636,0.9690,0.9743,0.9794,0.9844,0.9893,0.9941,0.9987,1.0033,1.0078,1.0122,1.0165,1.0207,1.0249,1.0290,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388,0.9388
47,0.5125,0.5528,0.5868,0.6162,0.6421,0.6652,0.6861,0.7052,0.7227,0.7389,0.7540,0.7681,0.7813,0.7938,0.8056,0.8168,0.8275,0.8376,0.8473,0.8566,0.8655,0.8740,0.8823,0.8902,0.8978,0.9052,0.9124,0.9193,0.9260,0.9325,0.9388,0.9449,0.9509,0.9567,0.9624,0.9679,0.9732,0.9785,0.9836,0.9886,0.9935,0.9983,1.0030,1.0076,1.0120,1.0164,1.0207,1.0250,1.0291,1.0332,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592,0.9592
48,0.5166,0.5570,0.5910,0.6203,0.6462,0.6693,0.6902,0.7093,0.7268,0.7430,0.7581,0.7722,0.7855,0.7980,0.8098,0.8210,0.8316,0.8418,0.8514,0.8607,0.8696,0.8782,0.8864,0.8943,0.9020,0.9094,0.9165,0.9234,0.9301,0.9366,0.9429,0.9491,0.9550,0.9609,0.9665,0.9720,0.9774,0.9826,0.9878,0.9928,0.9977,1.0024,1.0071,1.0117,1.0162,1.0206,1.0249,1.0291,1.0333,1.0373,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0204,0.0408,0.0612,0.0816,0.1020,0.1224,0.1429,0.1633,0.1837,0.2041,0.2245,0.2449,0.2653,0.2857,0.3061,0.3265,0.3469,0.3673,0.3878,0.4082,0.4286,0.4490,0.4694,0.4898,0.5102,0.5306,0.5510,0.5714,0.5918,0.6122,0.6327,0.6531,0.6735,0.6939,0.7143,0.7347,0.7551,0.7755,0.7959,0.8163,0.8367,0.8571,0.8776,0.8980,0.9184,0.9388,0.9592,0.9796,1.0000,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796,0.9796
